,content,page_number,pdf_name,t_x1,t_x2,t_y1,t_y2,x1,x2,y1,y2
2873,France,3,eu-019,113,390,434,701,88,110,618,626
2874,0,3,eu-019,113,390,434,701,199,203,618,626
2875,100,3,eu-019,113,390,434,701,249,262,618,626
2876,0,3,eu-019,113,390,434,701,316,320,618,626
2877,14,3,eu-019,113,390,434,701,371,379,618,626
2878,Germany,3,eu-019,113,390,434,701,88,119,604,612
2879,14.3,3,eu-019,113,390,434,701,189,203,604,612
2880,76.2,3,eu-019,113,390,434,701,248,262,604,612
2881,9.5,3,eu-019,113,390,434,701,311,320,604,612
2882,21,3,eu-019,113,390,434,701,371,379,604,612
2883,hungary,3,eu-019,113,390,434,701,88,117,590,598
2884,0,3,eu-019,113,390,434,701,199,203,590,598
2885,100,3,eu-019,113,390,434,701,249,262,590,598
2886,0,3,eu-019,113,390,434,701,316,320,590,598
2887,1,3,eu-019,113,390,434,701,375,379,590,598
2888,ireland,3,eu-019,113,390,434,701,88,112,576,584
2889,0,3,eu-019,113,390,434,701,199,203,576,584
2890,0,3,eu-019,113,390,434,701,258,262,576,584
2891,100,3,eu-019,113,390,434,701,308,320,576,584
2892,7,3,eu-019,113,390,434,701,375,379,576,584
2893,italy,3,eu-019,113,390,434,701,88,102,562,570
2894,0,3,eu-019,113,390,434,701,199,203,562,570
2895,0,3,eu-019,113,390,434,701,258,262,562,570
2896,100,3,eu-019,113,390,434,701,308,320,562,570
2897,76,3,eu-019,113,390,434,701,371,379,562,570
2898,netherlands,3,eu-019,113,390,434,701,88,129,547,555
2899,0,3,eu-019,113,390,434,701,199,203,547,555
2900,80.0,3,eu-019,113,390,434,701,248,262,547,555
2901,20.0,3,eu-019,113,390,434,701,307,320,547,555
2902,5,3,eu-019,113,390,434,701,375,379,547,555
2903,poland,3,eu-019,113,390,434,701,88,111,533,541
2904,0,3,eu-019,113,390,434,701,199,203,533,541
2905,0,3,eu-019,113,390,434,701,258,262,533,541
2906,100,3,eu-019,113,390,434,701,308,320,533,541
2907,1,3,eu-019,113,390,434,701,375,379,533,541
2908,portugal,3,eu-019,113,390,434,701,88,117,519,527
2909,0,3,eu-019,113,390,434,701,199,203,519,527
2910,0,3,eu-019,113,390,434,701,258,262,519,527
2911,100,3,eu-019,113,390,434,701,308,320,519,527
2912,74,3,eu-019,113,390,434,701,371,379,519,527
2913,Romania,3,eu-019,113,390,434,701,88,118,505,513
2914,0,3,eu-019,113,390,434,701,199,203,505,513
2915,0,3,eu-019,113,390,434,701,258,262,505,513
2916,100,3,eu-019,113,390,434,701,308,320,505,513
2917,4,3,eu-019,113,390,434,701,375,379,505,513
2918,Slovenia,3,eu-019,113,390,434,701,88,116,491,499
2919,0,3,eu-019,113,390,434,701,199,203,491,499
2920,100,3,eu-019,113,390,434,701,249,262,491,499
2921,0,3,eu-019,113,390,434,701,316,320,491,499
2922,1,3,eu-019,113,390,434,701,375,379,491,499
2923,Spain,3,eu-019,113,390,434,701,88,107,476,484
2924,100,3,eu-019,113,390,434,701,191,203,476,484
2925,0,3,eu-019,113,390,434,701,258,262,476,484
2926,0,3,eu-019,113,390,434,701,316,320,476,484
2927,201,3,eu-019,113,390,434,701,367,379,476,484
2928,Sweden,3,eu-019,113,390,434,701,88,115,462,470
2929,0,3,eu-019,113,390,434,701,199,203,462,470
2930,100,3,eu-019,113,390,434,701,249,262,462,470
2931,0,3,eu-019,113,390,434,701,316,320,462,470
2932,8,3,eu-019,113,390,434,701,375,379,462,470
2933,UnitedKingdom,3,eu-019,113,390,434,701,88,143,448,456
2934,0,3,eu-019,113,390,434,701,199,203,448,456
2935,46.2,3,eu-019,113,390,434,701,248,262,448,456
2936,53.9,3,eu-019,113,390,434,701,307,320,448,456
2937,13,3,eu-019,113,390,434,701,371,379,448,456
2938,EUTotal,3,eu-019,113,390,434,701,88,117,434,442
2939,46.3,3,eu-019,113,390,434,701,188,203,434,442
2940,11.6,3,eu-019,113,390,434,701,246,262,434,442
2941,42.2,3,eu-019,113,390,434,701,305,320,434,442
2942,441,3,eu-019,113,390,434,701,366,379,434,442
2943,Faculty cluster,2,eu-020,174,340,372,437,72,142,426,437
2944,Population size,2,eu-020,174,340,372,437,174,245,426,437
2945,Sample size,2,eu-020,174,340,372,437,285,340,426,437
2946,Sciences,2,eu-020,174,340,372,437,62,101,412,423
2947,1269 (19.9%),2,eu-020,174,340,372,437,179,240,412,423
2948,101(20.4%),2,eu-020,174,340,372,437,286,339,412,423
2949,Social Sciences,2,eu-020,174,340,372,437,62,131,399,410
2950,3212 (50.6%),2,eu-020,174,340,372,437,179,240,399,410
2951,247(50.0%),2,eu-020,174,340,372,437,286,339,399,410
2952,Humanities,2,eu-020,174,340,372,437,62,113,385,396
2953,1168 (18.4%),2,eu-020,174,340,372,437,179,240,385,396
2954,95(19.3%),2,eu-020,174,340,372,437,289,336,385,396
2955,Civil Sciences,2,eu-020,174,340,372,437,62,126,372,383
2956,705 (11.1%),2,eu-020,174,340,372,437,182,237,372,383
2957,51(10.3%),2,eu-020,174,340,372,437,289,336,372,383
2958,Facultycluster,2,eu-020,176,99,132,210,62,126,190,199
2959,Female students,2,eu-020,176,99,132,210,219,291,201,210
2960,Sample,2,eu-020,176,99,132,210,185,217,190,199
2961,Population,2,eu-020,176,99,132,210,286,332,190,199
2962,Sciences,2,eu-020,176,99,132,210,62,99,177,186
2963,63 (18.5%),2,eu-020,176,99,132,210,179,223,177,186
2964,597 (16.4%),2,eu-020,176,99,132,210,284,334,177,186
2965,Social Sciences,2,eu-020,176,99,132,210,62,126,166,175
2966,189 (55.6%),2,eu-020,176,99,132,210,176,226,166,175
2967,2075 (57.0%),2,eu-020,176,99,132,210,282,336,166,175
2968,Humanities,2,eu-020,176,99,132,210,62,108,155,164
2969,77 (22.6%),2,eu-020,176,99,132,210,179,223,155,164
2970,755 (20.7%),2,eu-020,176,99,132,210,284,334,155,164
2971,Civil Sciences,2,eu-020,176,99,132,210,62,119,144,153
2972,11 (3.2%),2,eu-020,176,99,132,210,182,221,144,153
2973,213 (5.9%),2,eu-020,176,99,132,210,287,331,144,153
2974,Total,2,eu-020,176,99,132,210,62,84,132,141
2975,340,2,eu-020,176,99,132,210,194,209,132,141
2976,3640,2,eu-020,176,99,132,210,299,319,132,141
2977,Facultycluster,3,eu-020,179,99,424,501,62,126,482,491
2978,Male students,3,eu-020,179,99,424,501,225,285,492,501
2979,Sample,3,eu-020,179,99,424,501,185,217,481,490
2980,Population,3,eu-020,179,99,424,501,286,332,481,490
2981,Sciences,3,eu-020,179,99,424,501,62,99,469,478
2982,38 (24.7%),3,eu-020,179,99,424,501,179,223,469,478
2983,672 (24.8%),3,eu-020,179,99,424,501,284,334,469,478
2984,Social Sciences,3,eu-020,179,99,424,501,62,126,458,467
2985,58 (37.7%),3,eu-020,179,99,424,501,179,223,458,467
2986,1137 (41.9%),3,eu-020,179,99,424,501,282,336,458,467
2987,Humanities,3,eu-020,179,99,424,501,62,108,447,456
2988,18 (11.7%),3,eu-020,179,99,424,501,179,223,447,456
2989,413 (15.2%),3,eu-020,179,99,424,501,284,334,447,456
2990,Civil Sciences,3,eu-020,179,99,424,501,62,119,436,445
2991,40 (26.0%),3,eu-020,179,99,424,501,179,223,436,445
2992,492 (18.1%),3,eu-020,179,99,424,501,284,334,436,445
2993,Total,3,eu-020,179,99,424,501,62,84,424,433
2994,154,3,eu-020,179,99,424,501,194,209,424,433
2995,2714,3,eu-020,179,99,424,501,299,319,424,433
2996,Treatment/Therapy,3,eu-021,148,97,106,496,94,171,487,496
2997,"Suffered
from",3,eu-021,148,97,106,496,230,264,477,496
2998,"Followed
treatment",3,eu-021,148,97,106,496,305,343,477,496
2999,Allergy problems,3,eu-021,148,97,106,496,58,125,459,468
3000,Count,3,eu-021,148,97,106,496,148,172,459,468
3001,93,3,eu-021,148,97,106,496,242,252,459,468
3002,77,3,eu-021,148,97,106,496,319,329,459,468
3003,Percentage,3,eu-021,148,97,106,496,148,194,445,454
3004,18.8%,3,eu-021,148,97,106,496,234,260,445,454
3005,15.6%,3,eu-021,148,97,106,496,311,337,445,454
3006,Anxiety disorder,3,eu-021,148,97,106,496,58,122,431,440
3007,Count,3,eu-021,148,97,106,496,148,172,431,440
3008,81,3,eu-021,148,97,106,496,242,252,431,440
3009,29,3,eu-021,148,97,106,496,319,329,431,440
3010,Percentage,3,eu-021,148,97,106,496,148,194,416,425
3011,16.4%,3,eu-021,148,97,106,496,234,260,416,425
3012,5.9%,3,eu-021,148,97,106,496,313,334,416,425
3013,Asthma,3,eu-021,148,97,106,496,58,88,402,411
3014,Count,3,eu-021,148,97,106,496,148,172,402,411
3015,31,3,eu-021,148,97,106,496,242,252,402,411
3016,22,3,eu-021,148,97,106,496,319,329,402,411
3017,Percentage,3,eu-021,148,97,106,496,148,194,388,397
3018,6.3%,3,eu-021,148,97,106,496,236,257,388,397
3019,4.4%,3,eu-021,148,97,106,496,313,334,388,397
3020,"Chronic fatigue
syndrome",3,eu-021,148,97,106,496,58,118,364,383
3021,Count,3,eu-021,148,97,106,496,148,172,374,383
3022,19,3,eu-021,148,97,106,496,242,252,374,383
3023,4,3,eu-021,148,97,106,496,321,326,374,383
3024,Percentage,3,eu-021,148,97,106,496,148,194,360,369
3025,3.8%,3,eu-021,148,97,106,496,236,257,360,369
3026,0.8%,3,eu-021,148,97,106,496,313,334,360,369
3027,Depression,3,eu-021,148,97,106,496,58,103,346,355
3028,Count,3,eu-021,148,97,106,496,148,172,346,355
3029,48,3,eu-021,148,97,106,496,242,252,346,355
3030,12,3,eu-021,148,97,106,496,319,329,346,355
3031,Percentage,3,eu-021,148,97,106,496,148,194,332,341
3032,9.7%,3,eu-021,148,97,106,496,236,257,332,341
3033,2.4%,3,eu-021,148,97,106,496,313,334,332,341
3034,Diabetes,3,eu-021,148,97,106,496,58,93,318,327
3035,Count,3,eu-021,148,97,106,496,148,172,318,327
3036,1,3,eu-021,148,97,106,496,244,249,318,327
3037,1,3,eu-021,148,97,106,496,321,326,318,327
3038,Percentage,3,eu-021,148,97,106,496,148,194,304,313
3039,0.2%,3,eu-021,148,97,106,496,236,257,304,313
3040,0.2%,3,eu-021,148,97,106,496,313,334,304,313
3041,"Sexually transmitted
diseases",3,eu-021,148,97,106,496,58,139,279,299
3042,Count,3,eu-021,148,97,106,496,148,172,290,299
3043,7,3,eu-021,148,97,106,496,244,249,290,299
3044,7,3,eu-021,148,97,106,496,321,326,290,299
3045,Percentage,3,eu-021,148,97,106,496,148,194,275,284
3046,1.4%,3,eu-021,148,97,106,496,236,257,275,284
3047,1.4%,3,eu-021,148,97,106,496,313,334,275,284
3048,HIV infection,3,eu-021,148,97,106,496,58,109,261,270
3049,Count,3,eu-021,148,97,106,496,148,172,261,270
3050,0,3,eu-021,148,97,106,496,244,249,261,270
3051,0,3,eu-021,148,97,106,496,321,326,261,270
3052,Percentage,3,eu-021,148,97,106,496,148,194,247,256
3053,0.0%,3,eu-021,148,97,106,496,236,257,247,256
3054,0.0%,3,eu-021,148,97,106,496,313,334,247,256
3055,"Substance abuse
problem",3,eu-021,148,97,106,496,58,128,223,242
3056,Count,3,eu-021,148,97,106,496,148,172,233,242
3057,10,3,eu-021,148,97,106,496,242,252,233,242
3058,0,3,eu-021,148,97,106,496,321,326,233,242
3059,Percentage,3,eu-021,148,97,106,496,148,194,219,228
3060,2.0%,3,eu-021,148,97,106,496,236,257,219,228
3061,.0%,3,eu-021,148,97,106,496,316,332,219,228
3062,Back pain,3,eu-021,148,97,106,496,58,97,205,214
3063,Count,3,eu-021,148,97,106,496,148,172,205,214
3064,202,3,eu-021,148,97,106,496,239,254,205,214
3065,56,3,eu-021,148,97,106,496,319,329,205,214
3066,Percentage,3,eu-021,148,97,106,496,148,194,191,200
3067,40.9%,3,eu-021,148,97,106,496,234,260,191,200
3068,11.3%,3,eu-021,148,97,106,496,311,337,191,200
3069,Broken bone/fracture,3,eu-021,148,97,106,496,58,142,177,186
3070,Count,3,eu-021,148,97,106,496,148,172,177,186
3071,12,3,eu-021,148,97,106,496,242,252,177,186
3072,12,3,eu-021,148,97,106,496,319,329,177,186
3073,Percentage,3,eu-021,148,97,106,496,148,194,163,172
3074,2.4%,3,eu-021,148,97,106,496,236,257,163,172
3075,2.4%,3,eu-021,148,97,106,496,313,334,163,172
3076,"Bronchitis/ear or
sinus infection",3,eu-021,148,97,106,496,58,123,138,158
3077,Count,3,eu-021,148,97,106,496,148,172,149,158
3078,104,3,eu-021,148,97,106,496,239,254,149,158
3079,87,3,eu-021,148,97,106,496,319,329,149,158
3080,Percentage,3,eu-021,148,97,106,496,148,194,134,143
3081,21.1%,3,eu-021,148,97,106,496,234,260,134,143
3082,17.6%,3,eu-021,148,97,106,496,311,337,134,143
3083,Endometriosis,3,eu-021,148,97,106,496,58,115,120,129
3084,Count,3,eu-021,148,97,106,496,148,172,120,129
3085,6,3,eu-021,148,97,106,496,244,249,120,129
3086,5,3,eu-021,148,97,106,496,321,326,120,129
3087,Percentage,3,eu-021,148,97,106,496,148,194,106,115
3088,1.2%,3,eu-021,148,97,106,496,236,257,106,115
3089,1.0%,3,eu-021,148,97,106,496,313,334,106,115
3090,Difficulty,7,eu-021,154,99,104,98,62,96,500,509
3091,Quite a lot,7,eu-021,154,99,104,98,211,252,500,509
3092,Not much,7,eu-021,154,99,104,98,263,301,500,509
3093,Not at all,7,eu-021,154,99,104,98,315,351,500,509
3094,Alcohol use,7,eu-021,154,99,104,98,62,111,485,494
3095,Count,7,eu-021,154,99,104,98,154,179,485,494
3096,20,7,eu-021,154,99,104,98,245,255,485,494
3097,56,7,eu-021,154,99,104,98,296,306,485,494
3098,391,7,eu-021,154,99,104,98,341,357,485,494
3099,Percentage,7,eu-021,154,99,104,98,154,202,470,480
3100,4.3%,7,eu-021,154,99,104,98,235,255,471,480
3101,12.0%,7,eu-021,154,99,104,98,280,306,471,480
3102,83.7%,7,eu-021,154,99,104,98,331,357,471,480
3103,Allergies,7,eu-021,154,99,104,98,62,99,455,465
3104,Count,7,eu-021,154,99,104,98,154,179,455,465
3105,40,7,eu-021,154,99,104,98,245,255,456,465
3106,28,7,eu-021,154,99,104,98,296,306,456,465
3107,398,7,eu-021,154,99,104,98,341,357,456,465
3108,Percentage,7,eu-021,154,99,104,98,154,202,441,450
3109,8.6%,7,eu-021,154,99,104,98,235,255,441,450
3110,6.0%,7,eu-021,154,99,104,98,285,306,441,450
3111,85.4%,7,eu-021,154,99,104,98,331,357,441,450
3112,"Chronic illness and
chronic pain",7,eu-021,154,99,104,98,62,143,415,436
3113,Count,7,eu-021,154,99,104,98,154,179,426,436
3114,19,7,eu-021,154,99,104,98,245,255,427,436
3115,15,7,eu-021,154,99,104,98,296,306,427,436
3116,425,7,eu-021,154,99,104,98,341,357,427,436
3117,Percentage,7,eu-021,154,99,104,98,154,202,411,421
3118,4.1%,7,eu-021,154,99,104,98,235,255,412,421
3119,3.3%,7,eu-021,154,99,104,98,285,306,412,421
3120,92.6%,7,eu-021,154,99,104,98,331,357,412,421
3121,"Colds/flu/sinus
infections",7,eu-021,154,99,104,98,62,124,386,406
3122,Count,7,eu-021,154,99,104,98,154,179,397,406
3123,89,7,eu-021,154,99,104,98,245,255,397,406
3124,138,7,eu-021,154,99,104,98,291,306,397,406
3125,238,7,eu-021,154,99,104,98,341,357,397,406
3126,Percentage,7,eu-021,154,99,104,98,154,202,382,392
3127,19.1%,7,eu-021,154,99,104,98,230,255,383,392
3128,29.7%,7,eu-021,154,99,104,98,280,306,383,392
3129,51.2%,7,eu-021,154,99,104,98,331,357,383,392
3130,"Concern over friends
or family",7,eu-021,154,99,104,98,62,150,357,377
3131,Count,7,eu-021,154,99,104,98,154,179,367,377
3132,125,7,eu-021,154,99,104,98,240,255,368,377
3133,138,7,eu-021,154,99,104,98,291,306,368,377
3134,203,7,eu-021,154,99,104,98,341,357,368,377
3135,Percentage,7,eu-021,154,99,104,98,154,202,353,362
3136,26.8%,7,eu-021,154,99,104,98,230,255,353,362
3137,29.6%,7,eu-021,154,99,104,98,280,306,353,362
3138,43.6%,7,eu-021,154,99,104,98,331,357,353,362
3139,Depression/anxiety,7,eu-021,154,99,104,98,62,143,338,348
3140,Count,7,eu-021,154,99,104,98,154,179,338,348
3141,80,7,eu-021,154,99,104,98,245,255,339,348
3142,98,7,eu-021,154,99,104,98,296,306,339,348
3143,288,7,eu-021,154,99,104,98,341,357,339,348
3144,Percentage,7,eu-021,154,99,104,98,154,202,323,333
3145,17.2%,7,eu-021,154,99,104,98,230,255,324,333
3146,21.0%,7,eu-021,154,99,104,98,280,306,324,333
3147,61.8%,7,eu-021,154,99,104,98,331,357,324,333
3148,Drug use,7,eu-021,154,99,104,98,62,101,309,318
3149,Count,7,eu-021,154,99,104,98,154,179,309,318
3150,4,7,eu-021,154,99,104,98,250,255,309,318
3151,7,7,eu-021,154,99,104,98,301,306,309,318
3152,448,7,eu-021,154,99,104,98,341,357,309,318
3153,Percentage,7,eu-021,154,99,104,98,154,202,294,304
3154,.9%,7,eu-021,154,99,104,98,240,255,295,304
3155,1.5%,7,eu-021,154,99,104,98,285,306,295,304
3156,97.6%,7,eu-021,154,99,104,98,331,357,295,304
3157,Eating disorder,7,eu-021,154,99,104,98,62,126,280,289
3158,Count,7,eu-021,154,99,104,98,154,179,280,289
3159,16,7,eu-021,154,99,104,98,245,255,280,289
3160,39,7,eu-021,154,99,104,98,296,306,280,289
3161,409,7,eu-021,154,99,104,98,341,357,280,289
3162,Percentage,7,eu-021,154,99,104,98,154,202,265,274
3163,3.4%,7,eu-021,154,99,104,98,235,255,265,274
3164,8.4%,7,eu-021,154,99,104,98,285,306,265,274
3165,88.1%,7,eu-021,154,99,104,98,331,357,265,274
3166,Injury,7,eu-021,154,99,104,98,62,85,250,260
3167,Count,7,eu-021,154,99,104,98,154,179,250,260
3168,7,7,eu-021,154,99,104,98,250,255,251,260
3169,23,7,eu-021,154,99,104,98,296,306,251,260
3170,432,7,eu-021,154,99,104,98,341,357,251,260
3171,Percentage,7,eu-021,154,99,104,98,154,202,235,245
3172,1.5%,7,eu-021,154,99,104,98,235,255,236,245
3173,5.0%,7,eu-021,154,99,104,98,285,306,236,245
3174,93.5%,7,eu-021,154,99,104,98,331,357,236,245
3175,Harassment,7,eu-021,154,99,104,98,62,113,221,230
3176,Count,7,eu-021,154,99,104,98,154,179,221,230
3177,8,7,eu-021,154,99,104,98,250,255,221,230
3178,7,7,eu-021,154,99,104,98,301,306,221,230
3179,446,7,eu-021,154,99,104,98,341,357,221,230
3180,Percentage,7,eu-021,154,99,104,98,154,202,206,216
3181,1.7%,7,eu-021,154,99,104,98,235,255,207,216
3182,1.5%,7,eu-021,154,99,104,98,285,306,207,216
3183,96.7%,7,eu-021,154,99,104,98,331,357,207,216
3184,"Relationship
difficulties",7,eu-021,154,99,104,98,62,115,181,201
3185,Count,7,eu-021,154,99,104,98,154,179,192,201
3186,108,7,eu-021,154,99,104,98,240,255,192,201
3187,101,7,eu-021,154,99,104,98,291,306,192,201
3188,257,7,eu-021,154,99,104,98,341,357,192,201
3189,Percentage,7,eu-021,154,99,104,98,154,202,177,186
3190,23.2%,7,eu-021,154,99,104,98,230,255,177,186
3191,21.7%,7,eu-021,154,99,104,98,280,306,177,186
3192,55.2%,7,eu-021,154,99,104,98,331,357,177,186
3193,"Sexually transmitted
diseases",7,eu-021,154,99,104,98,62,148,151,172
3194,Count,7,eu-021,154,99,104,98,154,179,162,172
3195,4,7,eu-021,154,99,104,98,250,255,163,172
3196,6,7,eu-021,154,99,104,98,301,306,163,172
3197,449,7,eu-021,154,99,104,98,341,357,163,172
3198,Percentage,7,eu-021,154,99,104,98,154,202,148,157
3199,.9%,7,eu-021,154,99,104,98,240,255,148,157
3200,1.3%,7,eu-021,154,99,104,98,285,306,148,157
3201,97.8%,7,eu-021,154,99,104,98,331,357,148,157
3202,Sleep difficulties,7,eu-021,154,99,104,98,62,131,133,142
3203,Count,7,eu-021,154,99,104,98,154,179,133,142
3204,75,7,eu-021,154,99,104,98,245,255,133,142
3205,82,7,eu-021,154,99,104,98,296,306,133,142
3206,311,7,eu-021,154,99,104,98,341,357,133,142
3207,Percentage,7,eu-021,154,99,104,98,154,202,118,128
3208,16.0%,7,eu-021,154,99,104,98,230,255,119,128
3209,17.5%,7,eu-021,154,99,104,98,280,306,119,128
3210,66.5%,7,eu-021,154,99,104,98,331,357,119,128
3211,Stress,7,eu-021,154,99,104,98,62,89,104,113
3212,Count,7,eu-021,154,99,104,98,154,179,104,113
3213,237,7,eu-021,154,99,104,98,240,255,104,113
3214,110,7,eu-021,154,99,104,98,291,306,104,113
3215,122,7,eu-021,154,99,104,98,341,357,104,113
3216,Percentage,7,eu-021,154,99,104,98,154,202,89,98
3217,50.5%,7,eu-021,154,99,104,98,230,255,89,98
3218,23.5%,7,eu-021,154,99,104,98,280,306,89,98
3219,26.0%,7,eu-021,154,99,104,98,331,357,89,98
3220,Substance,2,eu-022,164,99,327,505,83,130,483,493
3221,Frequency of substance abuse,2,eu-022,164,99,327,505,191,328,495,505
3222,"In the last
month",2,eu-022,164,99,327,505,164,203,472,492
3223,"In the last
year",2,eu-022,164,99,327,505,218,257,472,492
3224,"More than
a year",2,eu-022,164,99,327,505,271,311,472,492
3225,Never,2,eu-022,164,99,327,505,329,353,483,492
3226,Cannabis,2,eu-022,164,99,327,505,62,101,460,469
3227,9.6%,2,eu-022,164,99,327,505,173,193,460,469
3228,4.0%,2,eu-022,164,99,327,505,227,247,460,469
3229,6.3%,2,eu-022,164,99,327,505,281,301,460,469
3230,80.1%,2,eu-022,164,99,327,505,328,353,460,469
3231,Inhalants,2,eu-022,164,99,327,505,62,99,449,458
3232,2.7%,2,eu-022,164,99,327,505,173,193,449,458
3233,1.6%,2,eu-022,164,99,327,505,227,247,449,458
3234,4.1%,2,eu-022,164,99,327,505,281,301,449,458
3235,91.6%,2,eu-022,164,99,327,505,328,353,449,458
3236,Ecstasy,2,eu-022,164,99,327,505,62,94,438,447
3237,2.1%,2,eu-022,164,99,327,505,173,193,438,447
3238,0.9%,2,eu-022,164,99,327,505,227,247,438,447
3239,3.0%,2,eu-022,164,99,327,505,281,301,438,447
3240,94.0%,2,eu-022,164,99,327,505,328,353,438,447
3241,Anabolic steroids,2,eu-022,164,99,327,505,62,131,427,436
3242,2.1%,2,eu-022,164,99,327,505,173,193,427,436
3243,0.2%,2,eu-022,164,99,327,505,227,247,427,436
3244,0.7%,2,eu-022,164,99,327,505,281,301,427,436
3245,97.0%,2,eu-022,164,99,327,505,328,353,427,436
3246,Magic mushrooms,2,eu-022,164,99,327,505,62,136,416,425
3247,2.1%,2,eu-022,164,99,327,505,173,193,416,425
3248,0.5%,2,eu-022,164,99,327,505,227,247,416,425
3249,1.1%,2,eu-022,164,99,327,505,281,301,416,425
3250,96.3%,2,eu-022,164,99,327,505,328,353,416,425
3251,Heroin,2,eu-022,164,99,327,505,62,89,405,414
3252,0.5%,2,eu-022,164,99,327,505,173,193,405,414
3253,0.0%,2,eu-022,164,99,327,505,227,247,405,414
3254,0.5%,2,eu-022,164,99,327,505,281,301,405,414
3255,99.0%,2,eu-022,164,99,327,505,328,353,405,414
3256,Amphetamines,2,eu-022,164,99,327,505,62,123,394,403
3257,2.5%,2,eu-022,164,99,327,505,173,193,394,403
3258,0.7%,2,eu-022,164,99,327,505,227,247,394,403
3259,0.7%,2,eu-022,164,99,327,505,281,301,394,403
3260,96.1%,2,eu-022,164,99,327,505,328,353,394,403
3261,Ketamine,2,eu-022,164,99,327,505,62,101,383,392
3262,2.1%,2,eu-022,164,99,327,505,173,193,383,392
3263,0.0%,2,eu-022,164,99,327,505,227,247,383,392
3264,0.5%,2,eu-022,164,99,327,505,281,301,383,392
3265,97.4%,2,eu-022,164,99,327,505,328,353,383,392
3266,LSD,2,eu-022,164,99,327,505,62,80,372,381
3267,2.3%,2,eu-022,164,99,327,505,173,193,372,381
3268,0.9%,2,eu-022,164,99,327,505,227,247,372,381
3269,1.4%,2,eu-022,164,99,327,505,281,301,372,381
3270,95.4%,2,eu-022,164,99,327,505,328,353,372,381
3271,Cocaine,2,eu-022,164,99,327,505,62,96,361,370
3272,4.4%,2,eu-022,164,99,327,505,173,193,361,370
3273,1.6%,2,eu-022,164,99,327,505,227,247,361,370
3274,1.8%,2,eu-022,164,99,327,505,281,301,361,370
3275,92.2%,2,eu-022,164,99,327,505,328,353,361,370
3276,GHB,2,eu-022,164,99,327,505,62,82,350,359
